"name","post_modified","post_date","byline","alt_text","description","place_name"
"marion-ia-arts.jpg","06/15/2017","06/15/2017","Courtesy of Giving Tree Theater","Marion IA Arts",,"Marion"
"marion-ia-farmers-market.jpg","06/15/2017","06/15/2017","Staff Photo","Marion IA Farmers Market",,"Marion"
"elizabeth-city-sentara-medical.jpg","06/15/2017","06/15/2017","Courtesy of Sentara Albemarle Medical Center","Elizabeth City Health",,"Elizabeth City"
"elizabeth-city-education.jpg","06/15/2017","06/15/2017","Courtesy of College of the Albemarle","Elizabeth City NC Schools",,"Elizabeth City"
"pet-friendly-livability.jpg","06/15/2017","06/15/2017","Staff Photo","Pet Friendly Livability",,
"gillette-wy-recreation-center.jpg","06/15/2017","06/15/2017","Staff Photo","Gillette WY Recreation Center",,"Gillette"
"6040115MDT3104.jpg","06/15/2017","06/15/2017","Staff Photo","Gillette WY Business",,"Gillette"
"gillette-wy-recreation-center2.jpg","06/15/2017","06/15/2017","Staff Photo","Gillette WY Recreation",,"Gillette"
"6040115MDT4484.jpg","07/30/2017","06/15/2017","Michael D. Tedesco","Gillette WY",,"Gillette"
"6040306WA6039.jpg","07/26/2017","06/15/2017","Wes Aldridge","Gillette WY",,"Gillette"
"6040813jso0675.jpg","08/01/2017","06/15/2017","Jeffrey S. Otto","Gillette WY Golf",,"Gillette"
"6041011BM6747.jpg","07/30/2017","06/15/2017","Brian McCord","Gillette WY Pioneer Manor",,"Gillette"
"3431012MJC2178Horiz.jpg","07/30/2017","06/16/2017","Michael Conti","Elizabeth City NC","Albemarle River in Elizabeth City NC","Elizabeth City"
"3431013WJO1324horiz.jpg","06/16/2017","06/16/2017","Staff Photo","Elizabeth City, NC","Elizabeth City, NC is known for its beautiful waterfront.","Elizabeth City"
"3471013BM9691horiz.jpg","07/30/2017","06/16/2017","Brian McCord","Danville KY",,"Danville"
"34714SUB058.jpg","06/19/2017","06/19/2017","Chris Radcliffe","Danville KY","Eastern Kentucky University","Danville"
"3471014MJC0075.jpg","07/30/2017","06/19/2017","Michael Conti","Danville KY","Mary Smith and her daughter, prospective student Claire Smith, talk to senior Hope Wigginton about Centre College at Centre College in Danville, Kentucky, Boyle County.","Danville"
"3471213MJC0281.jpg","07/30/2017","06/19/2017","Michael Conti","Danville KY","Students weigh pieces of clay to be used in a science experiment at Bate Middle School in Danville, Kentucky, Boyle County.","Danville"
"3471213MJC0166.jpg","07/30/2017","06/19/2017","Michael Conti","Danville KY","Jimmy Buck paints panels for portable electrical generators at the Denyo manufacturing plant in Danville, Boyle County, Kentucky.","Danville"
"6520614MDT4953.jpg","06/19/2017","06/19/2017","Staff Photo","El Paso TX","Southwest University Stadium, 2 Civic Center Plaza, El Paso TX. Home to the MLB San Diego Padres &nbsp;Triple A affiliate El Paso Chihuahuas","El Paso"
"6520813FO8030.jpg","07/30/2017","06/19/2017","Frank Ordoñez","El Paso TX","Venue at Montecillo","El Paso"
"6520816BWFRE0029.jpg","06/19/2017","06/19/2017","Staff Photo","El Paso TX","San Jacinto Plaza is a historic park located on the corner of Oregon and Mills in the heart of Downtown El Paso, Texas. The newly remodeled park opened in April 2016.","El Paso"
"6520813FO8091.jpg","07/30/2017","06/19/2017","Frank Ordoñez","El Paso TX","Runners and walkers take advantage of the beautiful rugged setting and challenging road that leads to McKelligon Canyon Park in El Paso, TX","El Paso"
"Mayo_Clinic.jpg","06/19/2017","06/19/2017","iStock.com/DNY59","Mayo Clinic",,"Minnesota"
"3470709JWA2489.jpg","07/30/2017","06/19/2017","Jeff Adkins","Danville KY","Large houses have great views of the course at the Old Bridge golf course in Danville, Kentucky. Old Bridge is an 18-hole golf course &nbsp;located next to Herrington Lake.&nbsp;","Danville"
"3471112MBC9538horiz.jpg","06/19/2017","06/19/2017","Staff Photo","Danville KY","Centre students walk across campus. Centre College is a nationally recognized liberal arts college in Danville KY.","Danville"
"34710167764MDT.jpg","07/30/2017","06/19/2017","Michael D. Tedesco","Danville KY","Plank on Main a boutique fitness studio, juice cafe, and products for the active and health-conscious. Offering yoga, pilates, &amp; barre in Danville KY","Danville"
"3470709JWA2505horiz.jpg","06/19/2017","06/19/2017","Staff Photo","Danville KY","Colorful cliffs rise out of the water at Herrington Lake in Danville, Kentucky.","Danville"
"82902SUB138.jpg","06/19/2017","06/19/2017","ALLINA HOSPITALS & CLINICS","St Francis Hospital",,
"Portsmouth_NH.jpg","06/20/2017","06/20/2017","Courtesy of Doug Kerr under a  CC 2.0  license.","Portsmouth, NH","View of the bridge over Portsmouth, NH.","Portsmouth"
"Leesburg_VA_Families.JPG","06/20/2017","06/20/2017","Courtesy of Town of Leesburg","Leesburg, VA","The lazy river and slide tower at the A.V. Symington Outdoor Aquatic Center in Leesburg, Virginia’s Ida Lee Park.","Leesburg"
"Traverse_City_MI01.jpg","06/20/2017","06/20/2017","Courtesy of Traverse City Convention & Visitors Bureau","Traverse City, MI","Dogsled rides are offered in Traverse City, Michigan.","Traverse City"
"Panama_City_FL.jpg","06/20/2017","06/20/2017","Courtesy of dconvertini under a  CC 2.0  license.","Panama City, FL","The beach at Panama City, Florida.","Panama City"
"Louisville_KY.jpg","06/20/2017","06/20/2017","Courtesy of Chris Watson under a  CC 2.0  license.","Louisville, KY","Downtown Louisville, KY from the Ohio River.","Louisville"
"Emily_Handy.png","06/26/2017","06/20/2017",,,,
"CT_fall_foliage.jpg","06/20/2017","06/20/2017","Courtesy of Mark Hester under a  CC 2.0  license.","Torrington, CT","Fall scenery in Torrington, CT.","Torrington"
"Shreveport_LA_Fair.jpg","06/20/2017","06/20/2017","Courtesy of Shreveport-Bossier Convention and Tourist Bureau under a  CC 2.0  license.","Shreveport, LA","The State Fair of Louisiana in Shreveport.","Shreveport"
"5620250067_58a780ef63_b.jpg","06/20/2017","06/20/2017","Courtesy of David Wilson under a  CC 2.0  license.","Memphis, TN",,"Memphis"
"Bismarck_Hawktre_Golf_Course03.jpg","06/20/2017","06/20/2017","Dan Koeck","Bismarck, ND","Hawktree Golf Course in Bismarck, ND.","Bismarck"
"Redmond_WA_Beer.jpg","06/20/2017","06/20/2017","Courtesy of Henry Alva under a  CC 2.0  license.","Redmond, WA","Mac &amp; Jack's from Redmond, WA growlers.","Redmond"
"Portland_OR_Beer.jpg","06/21/2017","06/21/2017","Courtesy of throgers under a  CC 2.0  license.","Portland, OR","Hair of the Dog in Portland, OR.","Portland"
"Morrisville_VT_Beer.jpg","06/21/2017","06/21/2017","Courtesy of Adam Chandler under a  CC 2.0  license.","Morrisville, VT","Barbecue and beer at Lost Nation Brewing in Morrisville, VT.","Morrisville"
"Bloomington_IN_Beer.jpg","06/21/2017","06/21/2017","Courtesy of Alyson Hurt under a  CC 2.0  license.","Bloomington, IN","A flight of beer at Upland Brewing in Bloomington, IN.","Bloomington"
"Boise_ID_Beer.jpg","06/21/2017","06/21/2017","Courtesy of Sockeye Grill & Brewery","Boise, ID","A night on the Sockeye Grill &amp; Brewery patio in Boise, ID.","Boise"
"Gainesville_FL_Beer.jpg","06/21/2017","06/21/2017","Courtesy of Andrew Turner under a  CC 2.0  license.","Gainesville, FL","Saison du Swamp at Swamp Head Brewery in Gainesville, FL.","Gainesville"
"Hays_KS_Beer.jpg","06/21/2017","06/21/2017","Thomas Zimmerman","Hays, KS","Walk up to Lb Brewing Co’s bar, and you'll be met with their many American Beer Festival banners. Of course, choosing just one brew is hard, so make sure to get a sampler to try eight different flavors.","Hays"
"Louisville_KY_Beer.jpg","06/21/2017","06/21/2017","Courtesy of Pam Culver under a  CC 2.0  license.","Louisville, KY","A flight of beer in Louisville, KY.","Louisville"
"4856306827_ebae9d438e_b.jpg","08/23/2017","06/21/2017","Courtesy of Sean Davis under a  CC 2.0  license.","Memphis, TN",,"Memphis"
"Henderson_NV.jpg","06/21/2017","06/21/2017","Courtesy of Robert Ciavarro under a  CC 2.0  license.","Henderson, NV","Lake Las Vegas in Henderson, NV.","Henderson"
"Harrisburg_PA_Beer.jpg","06/21/2017","06/21/2017","Courtesy of Andrew Holmes under a  CC 2.0  license.","Harrisburg, PA","Appalachian Brewing in Harrisburg, PA.","Harrisburg"
"Colorado_Spring_CO_Pets.jpg","06/21/2017","06/21/2017","Courtesy of Jasen Miller under a  CC 2.0  license.","Colorado Springs, CO","Two huskies in Colorado Springs, CO.","Colorado Springs"
"Dobbs_Ferry_NY.jpg","06/21/2017","06/21/2017","Courtesy of","Dobbs Ferry, NY","The Estherwood House in Dobbs Ferry, NY.","Dobbs Ferry"
"Minneapolis_MN_Music.jpg","06/21/2017","06/21/2017","Courtesy of Dustin Gaffke under a  CC 2.0  license.","Minneapolis, MN","Panic! At the Disco performs at the&nbsp;Basilica Block Party in Minneapolis, MN.","Minneapolis"
"2020100JWA3342.jpg","06/21/2017","06/21/2017","Staff Photo","Charlotte NC","Visitors listen to the music of Trial by Fire during Party in the Park at the new Romare Bearden Park in downtown Charlotte, North Carolina.","Charlotte"
"Charlotte_NC_Books.jpg","06/21/2017","06/21/2017","Courtesy of Chris Goldberg under a  CC 2.0  license.","Charlotte, NC","Julia's Coffee bookstore in Charlotte, NC.","Charlotte"
"Burlington_VT.jpg","06/21/2017","06/21/2017","Courtesy of heipei under a  CC 2.0  license.","Burlington, VT","Downtown Burlington, VT.","Burlington"
"151AIK0808IC0023horiz.jpg","06/21/2017","06/21/2017","Staff Photo","Charleston SC","In Aiken, SC Hopelands Gardens appeals to residents looking for a tranquil spot to enjoy nature.","Aiken"
"Santa_Fe_NM_FM.jpg","06/21/2017","06/21/2017","Courtesy of La Citta vita under a  CC 2.0  license.","Santa Fe, NM","Santa Fe farmers market.","Santa Fe"
"Santa_Cruz_CA_FM.jpg","06/21/2017","06/21/2017","Courtesy of Peter Andersson under a  CC 2.0  license.","Santa Cruz, Ca","Farmers market in Santa Cruz, CA.","Santa Cruz"
"Boulder_CO_FM.jpg","06/21/2017","06/21/2017","Courtesy of Jason Janelle under a  CC 2.0  license.","Boulder, CO","Farmers market in Boulder, CO.","Boulder"
"Burlington_VT_FM.jpg","06/21/2017","06/21/2017","Courtesy of Katherine Martinelli under a  CC 2.0  license.","Burlington, VT","Farmers market in Burlington, VT.","Burlington"
"Portland_OR_FM.jpg","06/21/2017","06/21/2017","Courtesy of drburtoni under a  CC 2.0  license.","Portland, OR","Farmers market in Portland, OR.","Portland"
"Chattanooga_TN_FM.jpg","07/12/2017","06/21/2017","Courtesy of Larry Miller under a  CC 2.0  license.","Chattanooga, TN","Farmers market in Chattanooga, TN.",
"puppy1.jpg","06/21/2017","06/21/2017","M.A. Orr","Franklin, TN",,
"8130715MDT7639.jpg","06/21/2017","06/21/2017","Staff Photo","Rochester MN","Quarry Hill Nature Center and Park, 701 Silver Creek Road NE, Rochester, MN","Rochester"
"8130216SWFRE066.jpg","06/21/2017","06/21/2017","Staff Photo","Rochester MN","Minnesota BioBusiness Center","Rochester"
"8130216SWFRE125.jpg","06/21/2017","06/21/2017","Staff Photo","Rochester MN","Grand Round Breweries","Rochester"
"State_College_PA.jpg","06/21/2017","06/21/2017","Courtesy of Penn State under a  CC 2.0  license.","State College, PA","Penn State's Old Main building in State College, PA.","State College"
"81301SUB046.jpg","06/21/2017","06/21/2017","Chad Johnson","Rochester MN","River Walk","Rochester"
"Columbus_OH.jpg","06/21/2017","06/21/2017","Courtesy of Stephen Wolfe under a  CC 2.0  license.","Columbus, OH","Downtown Columbus, OH.","Columbus"
"8130715MDT8370horiz.jpg","07/30/2017","06/21/2017","Michael D. Tedesco","Rochester MN","Historic 3rd Street, Rochester, MN","Rochester"
"81301SUB082horiz.jpg","06/21/2017","06/21/2017","Lisa Battles","Rochester MN","Paragon Chateau 14 Theater","Rochester"
"Maitland_FL.jpg","06/21/2017","06/21/2017","Courtesy of Don Thomas CPA","Maitland, FL","A view of Maitland, FL.","Maitland"
"81302SUB011horiz.jpg","06/21/2017","06/21/2017","Courtesy of Four Daughter Vineyard & Winery","Rochester MN",,"Rochester"
"8130715MDT8019.jpg","07/30/2017","06/21/2017","Michael D. Tedesco","Rochester MN","Soldier's Field Park, George Gibbs Drive SW, Rochester, MN. Soldiers Field Veterans Memorial
is dedicated to all veterans for their service in the Armed Forces of the United States of America.","Rochester"
"puppies-walking.jpg","06/21/2017","06/21/2017","M.A. Orr",,,"Franklin"
"Princeton_NJ.jpg","06/21/2017","06/21/2017","Courtesy of Khurt Williams under a  CC 2.0  license.","Princeton, NJ","The streets of Princeton, NJ.","Princeton"
"Fergus_Falls_MN.jpg","06/21/2017","06/21/2017","Courtesy of Kyle Matteson under a  CC 2.0  license.","Fergus Falls, MN","On the water in Fergus Falls, MN.","Fergus Falls"
"Hendersonville_NC.jpg","06/21/2017","06/21/2017","Courtesy of Allen Forrest under a  CC 2.0  license.","Hendersonville, NC","The court house in Hendersonville, NC.","Hendersonville"
"Aspen_CO.jpg","06/21/2017","06/21/2017","Courtesy of the Aspen Chamber, Jason Dewey","Aspen, CO","The mountains surrounding Aspen, CO.","Aspen"
"Coupeville_WA01.jpg","06/21/2017","06/21/2017","Courtesy of Micah Elizabeth Scott under a  CC 2.0  license.","Coupeville, WA","The Pacific Ocean alongside Coupeville, WA.","Coupeville"
"Rolla_MO.jpg","06/21/2017","06/21/2017","Courtesy of Missouri Division of Tourism under a  CC 2.0  license.","Rolla, MO","Canoeing in the Mark Twain National Forest near Rolla, MO.","Rolla"
"Plattsburg_NY.jpg","06/21/2017","06/21/2017","Courtesy of the Adirondack Coast Visitors Bureau","Plattsburgh, NY","An Amtrak train drives through Plattsburgh, New York.&nbsp;","Plattsburgh"
"Greenwich_CT.jpg","06/21/2017","06/21/2017","Courtesy of City of Greenwich","Greenwich, CT",,"Greenwich"
"iStock-521268099.jpg","06/21/2017","06/21/2017","istock: youngryand","Madison WI","Madison, WI, USA - July 26, 2014: Colorado music act ""Rich With Friends"" performs outside the Wisconsin State Capitol building during a regular Saturday Farmer's Market.","Madison"
"Silver_City_NM.jpg","06/21/2017","06/21/2017","Courtesy of dedhed1950 under a  CC 2.0  license.","Silver City, NM",,"Silver City"
"8160214JWA7283.jpg","07/26/2017","06/21/2017","Jeff Adkins","Madison WI","Students study inside of the new Union South building on the campus of the University of Wisconsin in Madison, Wisconsin.","Madison"
"8160214JWA5623_rotate.jpg","06/21/2017","06/21/2017","Staff Photo","Madison WI","The Gateway center houses the new Madison Area Technical College Ingenuity Center in Madison, Wisconsin. The Ingenuity Center is a 62,000-square-foot facility outfitted with the tools and equipment to teach students the latest in advanced manufacturing skills.","Madison"
